id,race_id,bet_type,combination,payout,popularity
600459,202508030403,単勝,9,9000,
600467,202508030404,単勝,12,12000,
600485,202508030406,単勝,16,16000,
600494,202508030407,単勝,13,13000,
600502,202508030408,単勝,14,14000,
600511,202508030409,単勝,14,14000,
600519,202508030410,単勝,13,13000,
600527,202508030411,単勝,9,9000,
600536,202508030412,単勝,18,18000,
600544,202505040501,単勝,15,15000,
600552,202505040502,単勝,13,13000,
600561,202505040503,単勝,12,12000,
600568,202505040504,単勝,14,14000,
600576,202505040505,単勝,13,13000,
600585,202505040506,単勝,17,17000,
600593,202505040507,単勝,16,16000,
600601,202505040508,単勝,7,7000,
600608,202505040509,単勝,18,18000,
600616,202505040510,単勝,8,8000,
600623,202505040511,単勝,18,18000,
600633,202505040512,単勝,16,16000,
600648,202508030502,単勝,10,10000,
600656,202508030503,単勝,16,16000,
600666,202508030504,単勝,13,13000,
600674,202508030505,単勝,11,11000,
600682,202508030506,単勝,15,15000,
600690,202508030507,単勝,15,15000,
600697,202508030508,単勝,13,13000,
600703,202508030509,単勝,12,12000,
600711,202508030510,単勝,10,10000,
600719,202508030511,単勝,18,18000,
600728,202508030512,単勝,16,16000,
600736,202504040101,単勝,13,13000,
600744,202504040102,単勝,14,14000,
600752,202504040103,単勝,18,18000,
600760,202504040104,単勝,14,14000,
600770,202504040105,単勝,15,15000,
600777,202504040106,単勝,15,15000,
600785,202504040107,単勝,18,18000,
600793,202504040108,単勝,15,15000,
600801,202504040109,単勝,15,15000,
600809,202504040110,単勝,15,15000,
600817,202504040111,単勝,18,18000,
600825,202504040112,単勝,18,18000,
600833,202505040601,単勝,11,11000,
600841,202505040602,単勝,9,9000,
600849,202505040603,単勝,8,8000,
600855,202505040604,単勝,18,18000,
600863,202505040605,単勝,16,16000,
600871,202505040606,単勝,15,15000,
600879,202505040607,単勝,17,17000,
600895,202505040609,単勝,7,7000,
600901,202505040610,単勝,16,16000,
600909,202505040611,単勝,14,14000,
600917,202505040612,単勝,14,14000,
600933,202508030602,単勝,10,10000,
600941,202508030603,単勝,7,7000,
600948,202508030604,単勝,11,11000,
600957,202508030605,単勝,13,13000,
600966,202508030606,単勝,16,16000,
600981,202508030608,単勝,7,7000,
601005,202508030611,単勝,16,16000,
601013,202508030612,単勝,15,15000,
601022,202504040201,単勝,12,12000,
601030,202504040202,単勝,15,15000,
601038,202504040203,単勝,18,18000,
601048,202504040204,単勝,13,13000,
601056,202504040205,単勝,18,18000,
601071,202504040207,単勝,18,18000,
601089,202504040209,単勝,15,15000,
601099,202504040210,単勝,18,18000,
601107,202504040211,単勝,14,14000,
601115,202504040212,単勝,14,14000,
601132,202505040702,単勝,8,8000,
601138,202505040703,単勝,13,13000,
601147,202505040704,単勝,16,16000,
601164,202505040706,単勝,8,8000,
601171,202505040707,単勝,13,13000,
601179,202505040708,単勝,15,15000,
601187,202505040709,単勝,10,10000,
601195,202505040710,単勝,13,13000,
601204,202505040711,単勝,12,12000,
601215,202505040712,単勝,18,18000,
601224,202508030701,単勝,12,12000,
601232,202508030702,単勝,6,6000,
601239,202508030703,単勝,12,12000,
601247,202508030704,単勝,17,17000,
601256,202508030705,単勝,11,11000,
601264,202508030706,単勝,12,12000,
601273,202508030707,単勝,12,12000,
601282,202508030708,単勝,10,10000,
601296,202508030710,単勝,16,16000,
601306,202508030711,単勝,18,18000,
601314,202508030712,単勝,14,14000,
601322,202504040301,単勝,15,15000,
601330,202504040302,単勝,15,15000,
601338,202504040303,単勝,13,13000,
601346,202504040304,単勝,15,15000,
601352,202504040305,単勝,14,14000,
601360,202504040306,単勝,15,15000,
601367,202504040307,単勝,14,14000,
601375,202504040308,単勝,14,14000,
601383,202504040309,単勝,18,18000,
601392,202504040310,単勝,15,15000,
601400,202504040311,単勝,18,18000,
601408,202504040312,単勝,17,17000,
601416,202505040801,単勝,15,15000,
601423,202505040802,単勝,10,10000,
601439,202505040804,単勝,16,16000,
601447,202505040805,単勝,9,9000,
601455,202505040806,単勝,16,16000,
601463,202505040807,単勝,16,16000,
601471,202505040808,単勝,8,8000,
601477,202505040809,単勝,12,12000,
601494,202505040811,単勝,10,10000,
601502,202505040812,単勝,13,13000,
601526,202508030803,単勝,12,12000,
601533,202508030804,単勝,8,8000,
601539,202508030805,単勝,14,14000,
601546,202508030806,単勝,16,16000,
601555,202508030807,単勝,11,11000,
601565,202508030808,単勝,12,12000,
601572,202508030809,単勝,16,16000,
601580,202508030810,単勝,13,13000,
601588,202508030811,単勝,10,10000,
601595,202508030812,単勝,10,10000,
601602,202504040401,単勝,13,13000,
601610,202504040402,単勝,13,13000,
601618,202504040403,単勝,10,10000,
601626,202504040404,単勝,16,16000,
601634,202504040405,単勝,18,18000,
601643,202504040406,単勝,13,13000,
601651,202504040407,単勝,15,15000,
601659,202504040408,単勝,12,12000,
601667,202504040409,単勝,14,14000,
601675,202504040410,単勝,16,16000,
601691,202504040412,単勝,12,12000,
601701,202505040901,単勝,14,14000,
601709,202505040902,単勝,10,10000,
601717,202505040903,単勝,11,11000,
601725,202505040904,単勝,14,14000,
601734,202505040905,単勝,16,16000,
601743,202505040906,単勝,18,18000,
601752,202505040907,単勝,13,13000,
601760,202505040908,単勝,15,15000,
601769,202505040909,単勝,13,13000,
601777,202505040910,単勝,11,11000,
601785,202505040911,単勝,16,16000,
601793,202505040912,単勝,16,16000,
601801,202508030901,単勝,9,9000,
601816,202508030903,単勝,10,10000,
601824,202508030904,単勝,16,16000,
601832,202508030905,単勝,10,10000,
601840,202508030906,単勝,11,11000,
601849,202508030907,単勝,12,12000,
601857,202508030908,単勝,14,14000,
601865,202508030909,単勝,8,8000,
601872,202508030910,単勝,14,14000,
601880,202508030911,単勝,18,18000,
601888,202508030912,単勝,16,16000,
601895,202505041001,単勝,16,16000,
601903,202505041002,単勝,12,12000,
601911,202505041003,単勝,11,11000,
601920,202505041004,単勝,16,16000,
601928,202505041005,単勝,13,13000,
601936,202505041006,単勝,15,15000,
601944,202505041007,単勝,16,16000,
601953,202505041008,単勝,14,14000,
601962,202505041009,単勝,8,8000,
601969,202505041010,単勝,12,12000,
601977,202505041011,単勝,16,16000,
601986,202505041012,単勝,15,15000,
601994,202508031001,単勝,13,13000,
602003,202508031002,単勝,12,12000,
602012,202508031003,単勝,8,8000,
602019,202508031004,単勝,11,11000,
602028,202508031005,単勝,9,9000,
602036,202508031006,単勝,16,16000,
602044,202508031007,単勝,16,16000,
602052,202508031008,単勝,15,15000,
602079,202508031011,単勝,12,12000,
602095,202505041101,単勝,12,12000,
602111,202505041103,単勝,10,10000,
602119,202505041104,単勝,16,16000,
602128,202505041105,単勝,9,9000,
602136,202505041106,単勝,16,16000,
602152,202505041108,単勝,5,5000,
602160,202505041109,単勝,10,10000,
602167,202505041110,単勝,12,12000,
602175,202505041111,単勝,14,14000,
602191,202508031101,単勝,15,15000,
602199,202508031102,単勝,7,7000,
602206,202508031103,単勝,16,16000,
602214,202508031104,単勝,10,10000,
602222,202508031105,単勝,15,15000,
602239,202508031107,単勝,16,16000,
602259,202508031109,単勝,16,16000,
602267,202508031110,単勝,13,13000,
602275,202508031111,単勝,15,15000,
602284,202508031112,単勝,12,12000,
602293,202503030101,単勝,14,14000,
602301,202503030102,単勝,16,16000,
602316,202503030104,単勝,16,16000,
602324,202503030105,単勝,16,16000,
602332,202503030106,単勝,16,16000,
602342,202503030107,単勝,16,16000,
602352,202503030108,単勝,16,16000,
602360,202503030109,単勝,16,16000,
602379,202503030111,単勝,16,16000,
602387,202503030112,単勝,15,15000,
602405,202505050102,単勝,15,15000,
602412,202505050103,単勝,12,12000,
602429,202505050105,単勝,13,13000,
602437,202505050106,単勝,13,13000,
602446,202505050107,単勝,16,16000,
602454,202505050108,単勝,8,8000,
602461,202505050109,単勝,13,13000,
602469,202505050110,単勝,11,11000,
602478,202505050111,単勝,16,16000,
602486,202505050112,単勝,14,14000,
602494,202508040101,単勝,12,12000,
602502,202508040102,単勝,15,15000,
602520,202508040104,単勝,12,12000,
602528,202508040105,単勝,9,9000,
602536,202508040106,単勝,11,11000,
602544,202508040107,単勝,16,16000,
602552,202508040108,単勝,10,10000,
602561,202508040109,単勝,16,16000,
602581,202508040111,単勝,16,16000,
602602,202503030201,単勝,16,16000,
602610,202503030202,単勝,16,16000,
602618,202503030203,単勝,15,15000,
602626,202503030204,単勝,10,10000,
602634,202503030205,単勝,9,9000,
602650,202503030207,単勝,16,16000,
602659,202503030208,単勝,16,16000,
602669,202503030209,単勝,16,16000,
602679,202503030210,単勝,15,15000,
602689,202503030211,単勝,16,16000,
602695,202503030212,単勝,16,16000,
602703,202505050201,単勝,16,16000,
602719,202505050203,単勝,18,18000,
602727,202505050204,単勝,14,14000,
602735,202505050205,単勝,6,6000,
602742,202505050206,単勝,15,15000,
602751,202505050207,単勝,16,16000,
602759,202505050208,単勝,16,16000,
602785,202505050211,単勝,18,18000,
602794,202505050212,単勝,18,18000,
602802,202508040201,単勝,16,16000,
602812,202508040202,単勝,8,8000,
602819,202508040203,単勝,8,8000,
602826,202508040204,単勝,16,16000,
602834,202508040205,単勝,8,8000,
602842,202508040206,単勝,16,16000,
602852,202508040207,単勝,7,7000,
602859,202508040208,単勝,16,16000,
602874,202508040210,単勝,12,12000,
602884,202508040211,単勝,15,15000,
602891,202508040212,単勝,17,17000,
602900,202503030301,単勝,15,15000,
602908,202503030302,単勝,16,16000,
602916,202503030303,単勝,16,16000,
602923,202503030304,単勝,16,16000,
602931,202503030305,単勝,16,16000,
602948,202503030307,単勝,16,16000,
602956,202503030308,単勝,16,16000,
602966,202503030309,単勝,16,16000,
602983,202503030311,単勝,16,16000,
602992,202503030312,単勝,16,16000,
603001,202505050301,単勝,13,13000,
603009,202505050302,単勝,17,17000,
603027,202505050304,単勝,13,13000,
603034,202505050305,単勝,10,10000,
603042,202505050306,単勝,14,14000,
603050,202505050307,単勝,16,16000,
603058,202505050308,単勝,12,12000,
603066,202505050309,単勝,16,16000,
603074,202505050310,単勝,18,18000,
603088,202505050312,単勝,13,13000,
603096,202508040301,単勝,11,11000,
603104,202508040302,単勝,11,11000,
603112,202508040303,単勝,10,10000,
603120,202508040304,単勝,12,12000,
603128,202508040305,単勝,18,18000,
603136,202508040306,単勝,16,16000,
603145,202508040307,単勝,16,16000,
603153,202508040308,単勝,7,7000,
603160,202508040309,単勝,15,15000,
603176,202508040311,単勝,8,8000,
603183,202508040312,単勝,18,18000,
603190,202503030401,単勝,16,16000,
603198,202503030402,単勝,15,15000,
603206,202503030403,単勝,15,15000,
603215,202503030404,単勝,10,10000,
603222,202503030405,単勝,11,11000,
603230,202503030406,単勝,15,15000,
603238,202503030407,単勝,16,16000,
603248,202503030408,単勝,16,16000,
603257,202503030409,単勝,16,16000,
603265,202503030410,単勝,16,16000,
603273,202503030411,単勝,15,15000,
603280,202503030412,単勝,16,16000,
603289,202505050401,単勝,16,16000,
603297,202505050402,単勝,18,18000,
603305,202505050403,単勝,18,18000,
603322,202505050405,単勝,12,12000,
603341,202505050407,単勝,16,16000,
603349,202505050408,単勝,13,13000,
603356,202505050409,単勝,14,14000,
603363,202505050410,単勝,11,11000,
603371,202505050411,単勝,18,18000,
603379,202505050412,単勝,13,13000,
603387,202508040401,単勝,14,14000,
603396,202508040402,単勝,15,15000,
603405,202508040403,単勝,15,15000,
603413,202508040404,単勝,11,11000,
603421,202508040405,単勝,9,9000,
603428,202508040406,単勝,16,16000,
603436,202508040407,単勝,16,16000,
603444,202508040408,単勝,15,15000,
603454,202508040409,単勝,8,8000,
603462,202508040410,単勝,14,14000,
603470,202508040411,単勝,16,16000,
603478,202508040412,単勝,12,12000,
603486,202503030501,単勝,14,14000,
603494,202503030502,単勝,16,16000,
603504,202503030503,単勝,15,15000,
603512,202503030504,単勝,14,14000,
603520,202503030505,単勝,14,14000,
603528,202503030506,単勝,15,15000,
603535,202503030507,単勝,16,16000,
603542,202503030508,単勝,16,16000,
603550,202503030509,単勝,16,16000,
603559,202503030510,単勝,16,16000,
603566,202503030511,単勝,16,16000,
603574,202503030512,単勝,16,16000,
603583,202508040501,単勝,14,14000,
603591,202508040502,単勝,15,15000,
603599,202508040503,単勝,18,18000,
603607,202508040504,単勝,11,11000,
603616,202508040505,単勝,17,17000,
603624,202508040506,単勝,16,16000,
603632,202508040507,単勝,16,16000,
603639,202508040508,単勝,16,16000,
603650,202508040509,単勝,9,9000,
603658,202508040510,単勝,16,16000,
603666,202508040511,単勝,16,16000,
603674,202508040512,単勝,15,15000,
603682,202505050501,単勝,16,16000,
603691,202505050502,単勝,18,18000,
603708,202505050504,単勝,15,15000,
603716,202505050505,単勝,11,11000,
603724,202505050506,単勝,16,16000,
603733,202505050507,単勝,16,16000,
603740,202505050508,単勝,16,16000,
603748,202505050509,単勝,8,8000,
603755,202505050510,単勝,17,17000,
603762,202505050511,単勝,16,16000,
603770,202505050512,単勝,18,18000,
603779,202508040601,単勝,14,14000,
603794,202508040603,単勝,16,16000,
603802,202508040604,単勝,7,7000,
603809,202508040605,単勝,9,9000,
603817,202508040606,単勝,16,16000,
603825,202508040607,単勝,18,18000,
603835,202508040608,単勝,14,14000,
603843,202508040609,単勝,13,13000,
603850,202508040610,単勝,16,16000,
603859,202508040611,単勝,18,18000,
603882,202503030602,単勝,15,15000,
603892,202503030603,単勝,15,15000,
603900,202503030604,単勝,14,14000,
603917,202503030606,単勝,16,16000,
603925,202503030607,単勝,16,16000,
603934,202503030608,単勝,16,16000,
603942,202503030609,単勝,16,16000,
603950,202503030610,単勝,16,16000,
603961,202503030611,単勝,15,15000,
603971,202503030612,単勝,16,16000,
603979,202505050601,単勝,15,15000,
603985,202505050602,単勝,18,18000,
603993,202505050603,単勝,16,16000,
604001,202505050604,単勝,14,14000,
604008,202505050605,単勝,16,16000,
604016,202505050606,単勝,13,13000,
604023,202505050607,単勝,14,14000,
604040,202505050609,単勝,12,12000,
604049,202505050610,単勝,16,16000,
604057,202505050611,単勝,12,12000,
604065,202505050612,単勝,18,18000,
604072,202505050701,単勝,13,13000,
604081,202505050702,単勝,18,18000,
604090,202505050703,単勝,12,12000,
604100,202505050704,単勝,16,16000,
604108,202505050705,単勝,13,13000,
604115,202505050706,単勝,16,16000,
604124,202505050707,単勝,16,16000,
604131,202505050708,単勝,16,16000,
604139,202505050709,単勝,12,12000,
604146,202505050710,単勝,16,16000,
604156,202505050711,単勝,18,18000,
604164,202505050712,単勝,9,9000,
604172,202508040701,単勝,14,14000,
604180,202508040702,単勝,11,11000,
604188,202508040703,単勝,14,14000,
604196,202508040704,単勝,9,9000,
604204,202508040705,単勝,12,12000,
604219,202508040707,単勝,18,18000,
604228,202508040708,単勝,16,16000,
604237,202508040709,単勝,13,13000,
604245,202508040710,単勝,12,12000,
604253,202508040711,単勝,11,11000,
604263,202508040712,単勝,16,16000,
604270,202505050801,単勝,16,16000,
604286,202505050803,単勝,16,16000,
604300,202505050805,単勝,16,16000,
604308,202505050806,単勝,12,12000,
604316,202505050807,単勝,16,16000,
604324,202505050808,単勝,8,8000,
604331,202505050809,単勝,9,9000,
604339,202505050810,単勝,16,16000,
604365,202508040801,単勝,16,16000,
604373,202508040802,単勝,13,13000,
604381,202508040803,単勝,13,13000,
604390,202508040804,単勝,16,16000,
604398,202508040805,単勝,9,9000,
604414,202508040807,単勝,16,16000,
604438,202508040810,単勝,16,16000,
604446,202508040811,単勝,16,16000,
604455,202508040812,単勝,18,18000,
604464,202506050101,単勝,15,15000,
604471,202506050102,単勝,13,13000,
604479,202506050103,単勝,15,15000,
604487,202506050104,単勝,16,16000,
604494,202506050105,単勝,18,18000,
604502,202506050106,単勝,16,16000,
604510,202506050107,単勝,16,16000,
604519,202506050108,単勝,12,12000,
604528,202506050109,単勝,11,11000,
604536,202506050110,単勝,12,12000,
604543,202506050111,単勝,14,14000,
604568,202507050102,単勝,13,13000,
604577,202507050103,単勝,15,15000,
604587,202507050104,単勝,18,18000,
604595,202507050105,単勝,14,14000,
604603,202507050106,単勝,16,16000,
604612,202507050107,単勝,16,16000,
604620,202507050108,単勝,18,18000,
604628,202507050109,単勝,8,8000,
604635,202507050110,単勝,13,13000,
604643,202507050111,単勝,12,12000,
604651,202507050112,単勝,16,16000,
604661,202509050101,単勝,16,16000,
604670,202509050102,単勝,16,16000,
604678,202509050103,単勝,17,17000,
604686,202509050104,単勝,9,9000,
604694,202509050105,単勝,10,10000,
604702,202509050106,単勝,10,10000,
604711,202509050107,単勝,14,14000,
604721,202509050108,単勝,16,16000,
604730,202509050109,単勝,8,8000,
604736,202509050110,単勝,16,16000,
604744,202509050111,単勝,14,14000,
604751,202509050112,単勝,15,15000,
604759,202506050201,単勝,16,16000,
604769,202506050202,単勝,16,16000,
604777,202506050203,単勝,13,13000,
604785,202506050204,単勝,11,11000,
604793,202506050205,単勝,16,16000,
604801,202506050206,単勝,6,6000,
604808,202506050207,単勝,11,11000,
604815,202506050208,単勝,16,16000,
604823,202506050209,単勝,12,12000,
604832,202506050210,単勝,16,16000,
604840,202506050211,単勝,16,16000,
604848,202506050212,単勝,16,16000,
604856,202507050201,単勝,13,13000,
604864,202507050202,単勝,16,16000,
604873,202507050203,単勝,14,14000,
604880,202507050204,単勝,14,14000,
604888,202507050205,単勝,17,17000,
604895,202507050206,単勝,16,16000,
604902,202507050207,単勝,14,14000,
604910,202507050208,単勝,18,18000,
604928,202507050210,単勝,13,13000,
604936,202507050211,単勝,16,16000,
604944,202507050212,単勝,10,10000,
604952,202509050201,単勝,10,10000,
604960,202509050202,単勝,16,16000,
604968,202509050203,単勝,18,18000,
604976,202509050204,単勝,8,8000,
604983,202509050205,単勝,17,17000,
604999,202509050207,単勝,11,11000,
605007,202509050208,単勝,8,8000,
605014,202509050209,単勝,13,13000,
605022,202509050210,単勝,18,18000,
605029,202509050211,単勝,16,16000,
605046,202506050301,単勝,14,14000,
605055,202506050302,単勝,16,16000,
605063,202506050303,単勝,16,16000,
605071,202506050304,単勝,16,16000,
605079,202506050305,単勝,13,13000,
605088,202506050306,単勝,15,15000,
605098,202506050307,単勝,16,16000,
605107,202506050308,単勝,15,15000,
605115,202506050309,単勝,13,13000,
605123,202506050310,単勝,15,15000,
605133,202506050311,単勝,16,16000,
605143,202506050312,単勝,13,13000,
605151,202507050301,単勝,14,14000,
605159,202507050302,単勝,16,16000,
605168,202507050303,単勝,12,12000,
605176,202507050304,単勝,13,13000,
605184,202507050305,単勝,12,12000,
605192,202507050306,単勝,16,16000,
605201,202507050307,単勝,18,18000,
605209,202507050308,単勝,16,16000,
605217,202507050309,単勝,11,11000,
605235,202507050311,単勝,18,18000,
605243,202507050312,単勝,18,18000,
605253,202509050301,単勝,15,15000,
605261,202509050302,単勝,10,10000,
605269,202509050303,単勝,14,14000,
605286,202509050305,単勝,7,7000,
605293,202509050306,単勝,13,13000,
605300,202509050307,単勝,8,8000,
605307,202509050308,単勝,16,16000,
605315,202509050309,単勝,9,9000,
605323,202509050310,単勝,14,14000,
605331,202509050311,単勝,13,13000,
605339,202509050312,単勝,10,10000,
605356,202506050402,単勝,16,16000,
605364,202506050403,単勝,18,18000,
605373,202506050404,単勝,14,14000,
605381,202506050405,単勝,16,16000,
605398,202506050407,単勝,16,16000,
605408,202506050408,単勝,14,14000,
605425,202506050410,単勝,16,16000,
605432,202506050411,単勝,16,16000,
605440,202506050412,単勝,16,16000,
605457,202507050402,単勝,13,13000,
605466,202507050403,単勝,16,16000,
605474,202507050404,単勝,13,13000,
605482,202507050405,単勝,13,13000,
605490,202507050406,単勝,18,18000,
605497,202507050407,単勝,15,15000,
605514,202507050409,単勝,12,12000,
605522,202507050410,単勝,10,10000,
605530,202507050411,単勝,10,10000,
605539,202507050412,単勝,16,16000,
605547,202509050401,単勝,11,11000,
605555,202509050402,単勝,16,16000,
605563,202509050403,単勝,11,11000,
605571,202509050404,単勝,11,11000,
605579,202509050405,単勝,6,6000,
605592,202509050407,単勝,12,12000,
605600,202509050408,単勝,11,11000,
605610,202509050409,単勝,15,15000,
605618,202509050410,単勝,16,16000,
605628,202509050411,単勝,18,18000,
605636,202509050412,単勝,10,10000,
605644,202506050501,単勝,16,16000,
605652,202506050502,単勝,16,16000,
605661,202506050503,単勝,16,16000,
605669,202506050504,単勝,13,13000,
605685,202506050506,単勝,16,16000,
605695,202506050507,単勝,16,16000,
605703,202506050508,単勝,16,16000,
605711,202506050509,単勝,12,12000,
605719,202506050510,単勝,16,16000,
605727,202506050511,単勝,16,16000,
605736,202506050512,単勝,16,16000,
605744,202507050501,単勝,16,16000,
605752,202507050502,単勝,16,16000,
605759,202507050503,単勝,16,16000,
605767,202507050504,単勝,16,16000,
605775,202507050505,単勝,18,18000,
605783,202507050506,単勝,16,16000,
605801,202507050508,単勝,16,16000,
605809,202507050509,単勝,9,9000,
605817,202507050510,単勝,16,16000,
605827,202507050511,単勝,11,11000,
605835,202507050512,単勝,18,18000,
605842,202509050501,単勝,16,16000,
605851,202509050502,単勝,16,16000,
605859,202509050503,単勝,18,18000,
605868,202509050504,単勝,14,14000,
605876,202509050505,単勝,18,18000,
605885,202509050506,単勝,16,16000,
605894,202509050507,単勝,16,16000,
605910,202509050509,単勝,10,10000,
605919,202509050510,単勝,8,8000,
605937,202509050512,単勝,16,16000,
605945,202506050601,単勝,16,16000,
605953,202506050602,単勝,16,16000,
605963,202506050603,単勝,15,15000,
605971,202506050604,単勝,14,14000,
605987,202506050606,単勝,16,16000,
605995,202506050607,単勝,16,16000,
606014,202506050609,単勝,11,11000,
606030,202506050611,単勝,16,16000,
606038,202506050612,単勝,16,16000,
606046,202507050601,単勝,16,16000,
606054,202507050602,単勝,16,16000,
606062,202507050603,単勝,16,16000,
606080,202507050605,単勝,15,15000,
606088,202507050606,単勝,16,16000,
606096,202507050607,単勝,16,16000,
606104,202507050608,単勝,16,16000,
606112,202507050609,単勝,16,16000,
606120,202507050610,単勝,10,10000,
606128,202507050611,単勝,16,16000,
606136,202507050612,単勝,18,18000,
606144,202509050601,単勝,12,12000,
606151,202509050602,単勝,16,16000,
606158,202509050603,単勝,18,18000,
606167,202509050604,単勝,12,12000,
606177,202509050605,単勝,12,12000,
606185,202509050606,単勝,11,11000,
606193,202509050607,単勝,18,18000,
606201,202509050608,単勝,15,15000,
606210,202509050609,単勝,16,16000,
606220,202509050610,単勝,16,16000,
606229,202509050611,単勝,14,14000,
606237,202509050612,単勝,14,14000,
606245,202506050701,単勝,15,15000,
606262,202506050703,単勝,16,16000,
606270,202506050704,単勝,18,18000,
606279,202506050705,単勝,16,16000,
606287,202506050706,単勝,14,14000,
606295,202506050707,単勝,18,18000,
606303,202506050708,単勝,16,16000,
606310,202506050709,単勝,16,16000,
606320,202506050710,単勝,10,10000,
606328,202506050711,単勝,16,16000,
606345,202509050701,単勝,15,15000,
606353,202509050702,単勝,11,11000,
606360,202509050703,単勝,16,16000,
606368,202509050704,単勝,15,15000,
606377,202509050705,単勝,14,14000,
606385,202509050706,単勝,11,11000,
606401,202509050708,単勝,16,16000,
606416,202509050710,単勝,16,16000,
606425,202509050711,単勝,16,16000,
606433,202509050712,単勝,9,9000,
606451,202506050802,単勝,16,16000,
606459,202506050803,単勝,16,16000,
606468,202506050804,単勝,11,11000,
606477,202506050805,単勝,16,16000,
606485,202506050806,単勝,18,18000,
606492,202506050807,単勝,16,16000,
606500,202506050808,単勝,13,13000,
606508,202506050809,単勝,14,14000,
606516,202506050810,単勝,16,16000,
606526,202506050811,単勝,16,16000,
606535,202506050812,単勝,16,16000,
606545,202509050801,単勝,13,13000,
606553,202509050802,単勝,17,17000,
606561,202509050803,単勝,18,18000,
606569,202509050804,単勝,16,16000,
606577,202509050805,単勝,14,14000,
606586,202509050806,単勝,16,16000,
606602,202509050808,単勝,13,13000,
606610,202509050809,単勝,12,12000,
606618,202509050810,単勝,11,11000,
606625,202509050811,単勝,16,16000,
606633,202509050812,単勝,10,10000,
